supuesto_id,pregunta,opcion_a,opcion_b,opcion_c,opcion_d
14,"106.- De conformidad con lo dispuesto en el artículo 770 de la ley de Enjuiciamiento
Civil, si el demandado D. Eduardo García Pelayo no concurriera por sí mismo al acto de
la vista, sin causa justificada: LEC. MATRIMONIALES Art. 770 32","Será declarado en rebeldía, continuando la vista con las demás partes personadas.",Se le tendrá por desistido en su escrito de contestación a la demanda,"Se dictará sentencia sin más tramites acogiendo las pretensiones íntegras de la
demandante.","Se podrán considerar admitidos los hechos alegados por la parte que comparezca
para fundamentar sus peticiones sobre medidas definitivas de carácter patrimonial."
14,"107.-Habiéndose interpuesto recurso contra la sentencia dictada en primera instancia,
respecto de la eficacia de las medidas acordadas en ella (Señale la respuesta correcta):
LEC. MATRIMONIALES Art. 774.5","Se aplicarán las medidas provisionales hasta la firmeza de la sentencia, aunque
hubiesen sido modificadas por ésta.","Para su eficacia será necesario siempre solicitar la ejecución provisional de la
sentencia.","El recurso interpuesto no suspenderá la eficacia de las medidas definitivas que se
hayan acordado en la sentencia.","Interpuesto el recurso se instará el procedimiento de modificación de medidas para
su eficacia."
14,"108.- Para el conocimiento de la demanda de divorcio contencioso que pretende
presentar D2 Lucía Álvarez Sotero, es competente el tribunal que por turno y
especialidad corresponda: LEC. MATRIMONIALES Art. 769.1",De instancia de Madrid.,De instancia Navalcarnero en todo caso.,"A elección de la demandante el tribunal de Instancia de Navalcarnero o el tribunal
de Instancia de Barcelona.","A elección de la demandante el tribunal de Instancia de Móstoles o el tribunal de
Instancia de Madrid."
14,770.2 a),"Sí, en los 5 primeros días dentro de los que deba contestar a la demanda.","Sí, en la contestación de la demanda.","No, salvo que pretenda la separación.",No puede presentar reconvención en ningún caso.
14,749.1 LEC,"No, al tratarse de divorcio contencioso.","Sí, puesto que existen hijos menores del matrimonio.","Solo será parte cuando los partes decidan convertir el procedimiento en mutuo
acuerdo.",El Ministerio Fiscal es parte en todos los procesos de divorcio contencioso.
14,"111.- Si D2 Lucía Álvarez Sotero, por razón de urgencia, pretendiese solicitar medidas
provisionales previas a la demanda de divorcio, puede formular su solicitud ante: LEC.
MATRIMONIALES Art. 771.1","Los Tribunales de Instancia de Madrid, al ser el lugar de inscripción del matrimonio.","Los Tribunales de Instancia de Barcelona por ser el lugar del domicilio del
demandado","Los Tribunales de Instancia de Navalcarnero, por ser el lugar del domicilio conyugal.","Los Tribunales de Instancia de Móstoles, al tener en dicha localidad su domicilio la
demandante."
14,771.5,"Si dentro de los sesenta días siguientes a su adopción D? Lucía presenta la demanda
de divorcio.","Hasta la adopción de las medidas definitivas independientemente del momento en
el que por D2 Lucía presente la demanda.","Si dentro de los treinta días siguientes a su adopción D2 Lucía presenta la demanda
de divorcio.","Si dentro de los cuarenta días siguientes a su adopción D2 Lucía presenta la
demanda de divorcio."
14,"113.- Presentada la demanda de divorcio contencioso, ¿podrían D2 Lucía Álvarez Sotero
desistir del procedimiento?: LEC. DISPOSICIONES GENERALES ESPECIALES Art. 751.2","No, por indisponibilidad del objeto del proceso.","Sí, en cualquier momento.",Siempre con la conformidad del Ministerio Fiscal.,Siempre con la conformidad del demandado.
14,"114.- Solicitadas las medidas provisionales en la demanda, se resolverán: LEC.
MATRIMONIALES. Art. 773.3 NUEVA","Admitida la demanda, el Letrado de la Administración de Justicia convocará a los
cónyuges y el Ministerio Fiscal a una comparecencia, y se resolverá por auto.",Una vez celebrado el juicio por auto.,"Por decreto, tras la celebración de la comparecencia previa al juicio.","Previamente a la admisión de la demanda el Juez convocará a los cónyuges y al
Ministerio Fiscal a una comparecencia y sí resolverá por providencia."
14,"115.- El juez, valorando las circunstancias que concurren, ¿podrá acordar que la vista se
celebre a puerta cerrada?: LEC. DISPOSICIONES GENERALES ESPECIALES. Art. 754","Sí, sólo a instancia de parte, mediante auto.","Sólo de oficio, mediante auto.","De oficio o a instancia de parte, mediante providencia.","Sólo a instancia de parte, mediante provincia."
14,"116.- En el presente caso, si alguno de los cónyuges pretendiese la formación de
inventario de los bienes gananciales, ¿en qué momento podrán solicitarlo?: LEC.
LIQUIDACIÓN GANANCIALES Art. 808.1",Desde que se solicitaron medidas provisionales previas a la demanda de divorcio.,Una vez firme la sentencia que declara disuelto el régimen económico matrimonial.,Desde que se admitida la demanda de divorcio.,"En ningún momento, toda vez que los cónyuges D2 Lucía y D. Eduardo no
contrajeron matrimonio bajo el régimen económico de gananciales.

ESTRUCTURA 12
1 NUEVA

Matrimoniales: 7
Disposiciones generales especiales: 4
Liquidación gananciales: 1"
15,"105. ¿En este tipo de procedimientos es preceptiva la intervención de abogado y
procurador para la petición inicial?: LEC. MONITORIO Art. 814.2","Si, al exceder la cuantía reclamada la cantidad de 2.000 euros.","Si, cualquiera que sea la cuantía reclamada.",No.,"Es preceptiva la intervención de abogado, pero no la de procurador."
15,"106. De conformidad con lo previsto en el artículo 814 de la Ley de Enjuiciamiento Civil,
¿es válida la presentación de la petición a través de la sede electrónica?: LEC.
MONITORIO Art. 814.1","No, únicamente podrá extenderse en impreso presentándose en la oficina de
registro y reparto civil.","No, únicamente podrá extenderse en impreso o formulario obtenido en papel
presentándose en la oficina de registro y reparto civil.","Si, facilitando todos los extremos de identidad de las partes, domicilios, origen y
cuantía de la deuda y acompañándose de los documentos a que se refiere el artículo
812 de la Ley de Enjuiciamiento Civil.","Si, sin necesidad de acompañar los documentos a que se refiere el artículo 812 de la
Ley de Enjuiciamiento Civil.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
15,"107. En los procedimientos monitorios de reclamación de deuda a que se refiere el
número 2 del apartado 2 del artículo 812 de la Ley de Enjuiciamiento Civil, será
competente el Tribunal de Instancia correspondiente: LEC. MONITORIO Art. 813",Al del lugar del domicilio del solicitante.,Únicamente al del lugar del domicilio o residencia del deudor.,"Al del lugar del domicilio o residencia del deudor o lugar en donde se halle la finca,
a elección del solicitante.","Al del lugar del domicilio del solicitante o domicilio del deudor, a elección del
solicitante."
15,"108. Admitida la solicitud inicial del proceso monitorio, ¿en qué plazo el Letrado de la
Administración de Justicia requerirá al deudor para que pague al peticionario, o
presente escrito de oposición alegando las razones por las que, a su entender, no debe,
en todo o en parte, la cantidad reclamada?: LEC. MONITORIO Art. 815.1",10 días.,15 días.,20 días.,30 días.
15,"109. Si el último día del plazo del requerimiento fuere inhábil: LEC. ACTUACIONES
JUDICIALES Art. 133.4",Se entenderá prorrogado hasta el siguiente hábil.,Se entenderá que el plazo expira a las quince horas del día hábil siguiente.,Se entenderá que el plazo expira a las diecisiete horas del día hábil siguiente.,Se entenderá que el plazo expira a las diecisiete horas del día natural siguiente.
15,"110. El requerimiento de pago a la deudora en los procedimientos monitorios, según
dispone el artículo 161 de la Ley de Enjuiciamiento Civil, se efectuará: LEC. ACTOS DE
COMUNICACIÓN Art. 161.1","Por correo certificado con acuse de recibo, si así lo dispone el tribunal.","Por entrega al destinatario de la comunicación de la copia de la resolución o de la
cédula en la sede judicial electrónica, en la sede del tribunal o en el domicilio de la
persona que deba ser requerida.","Por entrega al destinatario de la comunicación de la copia de la resolución judicial o
de la cédula solo en el domicilio

de la persona que deba ser requerida.","Por edictos, si su domicilio fuese conocido.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
15,"111. En el requerimiento de pago a la deudora, según lo establecido en el artículo 815
de la Ley de Enjuiciamiento Civil, se le apercibirá: LEC MONITORIO Art. 815.1","Que si no paga ni comparece alegando las razones de la negativa al pago, se
despachará contra ella ejecución.","No se le realiza ningún apercibimiento, solo se le entrega la documentación.","Que si no paga ni comparece alegando las razones de la negativa al pago, se le
incluirá en una lista de morosos.","Que si no paga ni comparece alegando las razones de la negativa al pago, se le
concederá un nuevo plazo."
15,"112. En el presente caso, en la petición de procedimiento monitorio, la cantidad
reclamada asciende a: LEC. MONITORIO LPH Art. 21.3",7.950 euros que corresponde a las cuotas de comunidad impagadas,"7.950 euros, que corresponde a las cuotas de comunidad impagadas, más 50 euros
de gastos de reclamación.","7.950 euros que corresponde a las cuotas de comunidad impagadas, más los
intereses del artículo 576 de la Ley de Enjuiciamiento Civil","7.950 euros, que corresponde a las cuotas de comunidad impagadas, más 50 euros
de gastos de reclamación, más los intereses del artículo 576 de la Ley de
Enjuiciamiento Civil."
15,"113. En el supuesto de que el requerimiento de pago se hubiera practicado a la Sra.
Villarreal dos veces, la primera en su domicilio y la segunda en la sede del tribunal,
según lo establecido en el artículo 152.6 de la Ley de Enjuiciamiento Civil: LEC. ACTOS
DE COMUNICACIÓN Art. 152.6 NUEVA","Tendrá eficacia a efectos procesales la segunda fecha en que se hubiese verificado,
con independencia del medio que se hubiere empleado","Tendrá eficacia a efectos procesales la primera fecha en que se hubiese verificado,
con independencia del medio que se hubiere empleado",Se declarará la nulidad de los dos actos de comunicación.,"Se efectuará un nuevo acto de comunicación a través de la sede electrónica ya que
la deudora está obligada a relacionarse electrónicamente con la Administración de
Justicia."
15,"114. El funcionario del Cuerpo de Auxilio Judicial, cuando practica el requerimiento de
pago a la Sra. Villarreal, ésta podrá: LEC. ACTOS DE COMUNICACIÓN Art. 152.5",Realizar respuesta consignándose esta sucintamente en la cédula,Solo se admitirá respuesta en los actos de notificación.,"Realizar respuesta, consignándose esta sucintamente en la diligencia.","Se admitirá respuesta en los requerimientos si así lo hubiera acordado el Juzgado.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
15,"115. En el caso de que el funcionario del Cuerpo de Auxilio Judicial, acuda al domicilio
de la deudora para practicar el requerimiento de pago, y no encontrara a nadie. ¿Cómo
se procederá según lo dispuesto en el artículo 815.2 de la Ley de Enjuiciamiento

Civil?: LEC. MONITORIO. Art. 815.2",Se realizará la notificación edictal,"Se realizará la comunicación con el portero de la finca si la misma dispusiera dicho
servicio.",Se practicará la comunicación con el presidente de la Comunidad de propietarios.,Se practicará la comunicación con un vecino.
15,"116. Si el funcionario del cuerpo de Auxilio Judicial, encontrara a la Sra. Villarreal en su
domicilio, el acto de comunicación se documentará: LEC. ACTOS DE COMUNICACIÓN
Art. 161.1","Por medio de acta que será firmada por el funcionario y por la Sra. Villarreal, cuyos
datos identificativos se harán constar.","Por medio de diligencia que será firmada solo por el Sr Valgañón, cuyos datos
identificativos se harán constar.","Por medio de nota que será firmada por el funcionario y por la Sra. Villarreal, cuyos
datos identificativos se harán constar.","Por medio de diligencia que será firmada por el funcionario y por la Sra. Villarreal,
cuyos datos identificativos se harán constar."
15,"117. ¿Es válido el requerimiento de pago a la Sra. Villarreal si se hubiera practicado el
jueves 4 de enero de 2024?: LEC. ACTUACIONES JUDICIALES Art. 130.2","Si, ya que solo fue inhábil a efectos procesales el mes de agosto.","Si, ya que son solo inhábiles a efectos procesales los sábados, y domingos, los días
de fiesta nacional y los festivos a efectos laborales en la respectiva Comunidad
Autónoma o localidad. También los días del mes de agosto.","No, ya que fueron inhábiles a efectos procesales los días que mediaron entre el 24
de diciembre de 2023 y el 6 de enero de 2024.","Si, ya que el jueves es un día hábil a efectos procesales."
15,"118. En el supuesto de que la Sra. Villarreal no atienda al requerimiento de pago o no
compareciere: LEC. MONITORIO Art. 816.1",El Juez dictará auto dando por terminado el proceso monitorio.,"El Letrado de la Administración de Justicia dictará diligencia de ordenación dando
por terminado el proceso

monitorio","El Letrado de la Administración de Justicia dictará decreto dando por terminado el
proceso monitorio.","El Juez dictará providencia dando por terminado el proceso monitorio.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
15,"119. Terminado el proceso monitorio por incomparecencia de la Sra Villarreal, el Sr
Valgañón podrá instar el despacho de la ejecución: LEC. MONITORIO Art. 816.1",Solo por demanda.,"Mediante mera solicitud, debiendo esperar el transcurso del plazo de veinte días
previsto para la ejecución de títulos judiciales.","Mediante mera soli d, sin necesidad de que transcurra el plazo de veinte días
previsto para la ejecución de títulos judiciales.","Ninguna de las anteriores son ciertas ya que el despacho de la ejecución es de
oficio."
15,"120. Si la Sra. Villarreal paga la cantidad reclamada, acreditándolo mediante la
presentación de documento bancario, de conformidad con lo establecido en el artículo
817 de la Ley de Enjuiciamiento Civil, el Letrado de la Administración de Justicia: LEC.
MONITORIO Art. 817",Dará cuenta al Juez para que acuerde lo procedente.,Dará traslado a la parte actora para que inste lo que a su derecho convenga.,Acordará el archivo de las actuaciones.,Acordará el archivo provisional de las actuaciones.
15,"121. Si la deudora se opone a la petición inicial de proceso monitorio, ¿cómo debe
efectuarse dicha oposición?: LEC. MONITORIO Art. 818.1",Mediante comparecencia ante el Juez alegando los motivos de su oposición.,"Presentará escrito en el Juzgado alegando los motivos de su oposición, sin necesidad
de que el mismo vaya firmado por procurador y abogado.","Presentará escrito debidamente firmado por procurador y abogado alegando los
motivos de oposición.","Presentará escrito debidamente firmado por abogado alegando los motivos de
oposición."
15,"122. De conformidad con lo previsto en el artículo 818 de la Ley de Enjuiciamiento Civil,
si la deudora alega en su escrito de oposición la existencia de pluspetición en la
cantidad reclamada: LEC. MONITORIO Art. 818.1","Se actuará respecto de la cantidad reconocida como debida, como si se tratara de
un allanamiento parcial.","Se actuará, respecto de la cantidad no reconocida como debida, como si se tratara
de un allanamiento parcial.",Se despachará ejecución por la cantidad reconocida como no debida.,"No se puede alegar pluspetición como causa de oposición.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
15,123. Presentado escrito de oposición por la Sra. Villarreal: LEC. MONITORIO Art. 818.2,"El Letrado de la Administración de Justicia dictará decreto dando por terminado el
proceso monitorio sin más

trámites.","El Letrado de la Administración de Justicia dictará decreto dando por terminado el
proceso monitorio y acordando seguir la tramitación por los trámites de juicio
verbal.","El Juez dictará auto dando por terminado el proceso monitorio y acordando seguir la
tramitación por los trámites de juicio verbal.","El Letrado de la Administración de Justicia dará traslado del escrito de oposición al
peticionario, quién tendrá un mes para presentar la demanda de procedimiento
ordinario."
15,592.2,"Sueldos, salarios, pensiones e ingresos procedentes de actividades profesionales y
mercantiles autónomas.",Joyas y objetos de arte.,Dinero o cuentas corrientes de cualquier clase.,"Intereses, rentas y frutos de toda especie."
15,"145. La sentencia en el caso de oposición de la Sra. Villarreal, deberá dictarse en un
plazo de: LEC. JUICIO VERBAL Art. 447.1",3 días.,5 días.,10 días.,"20 días.

ESTRUCTURA

1 NUEVA

actuaciones judiciales (2) actos de comunicación (4)

juicio verbal (1) Monitorio (13)

Embargo (1)

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
16,"105. El Tribunal del Jurado no será competente para el conocimiento y fallo de los
siguientes delitos: Art. 5.2",Del allanamiento de morada.,De las amenazas.,De la prevaricación.,Del homicidio.
16,"106. En el presente caso, el juicio del Jurado se celebró: Art. 1.3",En la Sala de Apelación de la Audiencia Nacional.,En la Audiencia Provincial de Sevilla.,"En la Sala Civil y Penal del Tribunal Superior de Justicia de Andalucía, Ceuta y Melilla.","En el ámbito de la Sección de Menores del Tribunal de Instancia.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
16,"107. El artículo 3 de la Ley Orgánica del Tribunal del Jurado establece como función de
los jurados: Art. 3.1 NUEVA",Dictar sentencia.,"Resolver sobre la responsabilidad civil del penado o terceros respecto de los cuales
se hubiera efectuado reclamación.","Emitir veredicto declarando probado o no probado el hecho justiciable que el
Magistrado-Presidente haya determinado como tal.",Emplazar a las partes para personarse ante el Tribunal para el enjuiciamiento.
16,"108. El artículo 10 de la Ley Orgánica del Tribunal del Jurado determina que serán
incompatibles para el desempeño de la función de jurado: Art. 10.112% NUEVA","Ser acusador particular o privado, actor civil, acusado o tercero responsable civil.",Los funcionarios de Instituciones Penitenciarias.,Los que sufran grave trastorno por razón de las cargas familiares.,"Haber intervenido en la causa como testigo, perito, fiador o intérprete."
16,"109. Incoado el procedimiento por delito cuyo enjuiciamiento venga atribuido al
Tribunal del Jurado, el Juez de Instrucción lo pondrá en conocimiento de los imputados,
y con objeto de concretar la imputación les convocará a una comparecencia, así como
al Ministerio Fiscal y demás partes personadas, en un plazo de: Art. 25.1",Cinco días.,Diez días.,Veinte días.,La Ley Orgánica del Tribunal del Jurado no establece ningún plazo.
16,"110. ¿Sería preceptivo que el condenado Ramón estuviera asistido de letrado en la
comparecencia para concretar su imputación?: Art. 25.1","No, nunca.",Solo cuando lo estimen necesario las partes.,"Estará necesariamente asistido de letrado de su elección o, caso de no designarlo,
de letrado de oficio.",Cuando lo considere necesario el Magistrado-Presidente.
16,"111. El Magistrado-Presidente abrirá la sesión en el día y hora señalado para el juicio si
concurriesen al menos: Art. 38.1 NUEVA",Veinte de los candidatos a jurados convocados.,"La Ley Orgánica del Tribunal del Jurado no regula el número de candidatos a jurados
que deben concurrir.",Diez de los candidatos a jurados convocados.,"Quince de los candidatos a jurados convocados.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
16,"112. Concluido el juicio oral, después de producidos los informes y oídos los acusados:
Art. 52.1 NUEVA","El Magistrado-Presidente procederá a someter al Jurado de forma verbal el objeto
del veredicto.","El portavoz del Jurado procederá a someter a sus miembros por escrito el objeto del
veredicto.","El Letrado de la Administración de Justicia procederá a someter al Jurado por escrito
el objeto del veredicto.","El Magistrado-Presidente procederá a someter al Jurado por escrito el objeto del
veredicto."
16,"113. Según dispone el artículo 58 de la Ley Orgánica del Tribunal del Jurado, en todo
caso, la abstención se entenderá voto a favor: Art. 58.3 NUEVA",De no considerar probado el hecho beneficioso para la defensa.,"De no considerar probado el hecho perjudicial para la defensa y de la no
culpabilidad del acusado.","De considerar probado el hecho perjudicial para la defensa y de la culpabilidad del
acusado.","De no considerar probado el hecho perjudicial para la defensa y de la culpabilidad
del acusado."
16,114. Para ser declarados probados los hechos se requiere: Art. 59.1,"Siete votos, al menos, cuando fuesen contrarios al acusado, y cinco votos, cuando
fuesen favorables.","Cinco votos, al menos, cuando fuesen contrarios al acusado, y tres votos, cuando
fuesen favorables.","La mayoría absoluta de votos de todos los miembros que hayan asistido como
jurados.","La Ley Orgánica del Tribunal del Jurado solo regula el número de votos de jurados
sobre los beneficios de la remisión condicional de la pena."
16,115. Concluida la votación se extenderá un acta que será redactada: Art. 61.2 NUEVA,Por el Magistrado-Presidente.,Por el Letrado de la Administración de Justicia.,"Por el portavoz, a no ser que disienta del parecer mayoritario, en cuyo caso los
jurados designarán al redactor.",Por el funcionario del cuerpo de Gestión Procesal y Administrativa.
16,"117. En el presente caso, si el veredicto hubiera sido de inculpabilidad, el Magistrado-
Presidente dictará: Art. 67",En el acto sentencia de culpabilidad.,En el acto sentencia absolutoria.,Dentro de los diez días siguientes sentencia absolutoria.,Dentro de los cinco días siguientes sentencia de culpabilidad.
16,118. En este supuesto se dictó sentencia: Art. 70.1 Nueva,En el momento de terminar las sesiones del juicio oral.,En la forma que determine el Letrado de la Administración de Justicia.,"De la misma manera que indica el procedimiento de protección de derechos
fundamentales de la persona.","En la forma ordenada en el artículo 248.3 de la Ley Orgánica del Poder Judicial,
incluyendo, como hechos probados y delito objeto de condena o absolución, el
contenido correspondiente del veredicto."
16,119. La diligencia de embargo a que hace referencia el caso: FIANZA Art. 590,Se instruirá en pieza de situación personal.,Se instruirá en expediente gubernativo.,Se instruirá en el procedimiento principal.,Se instruirá en pieza separada de responsabilidad civil.
16,"120. Teniendo en cuenta que el condenado Ramón percibe el salario mínimo
interprofesional como empleado de un supermercado de Sevilla, qué porcentaje de su
salario sería embargable: EMBARGO Art. 607.1 LEC",El 30% de la cuantía que suponga el doble del salario mínimo interprofesional.,El 50% de la cuantía que suponga el triple del salario mínimo interprofesional.,El 60% de la cuantía que suponga el cuádruple del salario mínimo interprofesional.,Es inembargable.
16,"121. Respecto del inmueble ubicado en Sevilla y siendo Ramón su único propietario, se
le embargará siguiendo el orden establecido en: FIANZA y 598 LECrim",El artículo 66 de la Ley Orgánica del Tribunal del Jurado.,El artículo 621 de la Ley de Enjuiciamiento Civil.,El artículo 592 de la Ley de Enjuiciamiento Civil.,"El artículo 621 de la Ley de Enjuiciamiento Criminal.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
16,"122. En la causa del Tribunal del Jurado 528/2022, para que se practiquen diligencias
consistentes en realizar las gestiones oportunas para que la testigo Eva, declare por el
sistema de videoconferencia, debiendo ser citada en legal forma, el auxilio judicial
solicitado entre el Tribunal requirente al Tribunal requerido se ha realizado mediante:
ACTOS DE COMUNICACIÓN Art. 184",Exhorto.,Emplazamiento.,Mandamiento.,Oficio.
16,"123. A la testigo Eva, para que preste declaración por videoconferencia como testigo
sobre hechos objeto de la causa del Tribunal del Jurado 528/2022 en el lugar, fecha y
hora indicados, se ha realizado a través de: ACTOS DE COMUNICACIÓN Art. 149 LEC y
175 LECrim",Notificación.,Emplazamiento.,Cédula de citación.,Mandamiento.
16,"124. Según el artículo 171 de la Ley de Enjuiciamiento Civil, el exhorto contendrá:
EXHORTO Art.171","Lugar, fecha y hora en que debe comparecer el citado.",Designación de los tribunales exhortante y exhortado.,La noticia de una resolución o actuación.,"Ordenar una conducta o inactividad.

Estructura 20
7 NUEVAS

Jurado: 14
FIANZA: 2
ACTOS COMUNICACIÓN: 2

LEC

Embargo: 1
EXHORTO: 1

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia"
17,"1.- ¿Qué Tribunal será competente para conocer del recurso contencioso-
administrativo contra la resolución denegatoria del asilo dictada por el Ministerio de
Interior? Art. 11.1 a)",Tribunal Superior de Justicia de Madrid.,Sección de lo contencioso del Tribunal de Instancia.,Sala de lo contencioso de la Audiencia Nacional.,Sala de lo Contencioso del Tribunal Supremo
17,"2.- Dictada sentencia Tribunal de la pregunta anterior, ¿qué recurso cabrá? Art. 86.1",Recurso de apelación.,Recurso de revisión.,Recurso de casación.,No cabe recurso.
17,"3.- Contra el auto que inadmite o no tenga por no preparado el recurso de la pregunta
anterior cabrá: Art. 89.4",Recurso de queja.,Recurso de suplicación.,Recurso de casación.,No cabe recurso.
17,"4.- ¿En este procedimiento es preceptiva la intervención de abogado y procurador?
Art. 23","No necesita para ello ni abogado ni procurador al ser una cuestión de personal que
no implica separación de empleados públicos inamovibles.","Sólo necesita un abogado que le defienda, quien asumirá también su
representación.",Deberá conferir su representación a un procurador y ser asistido por abogado.,"Sólo necesita procurador.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
1"
17,"5.- En la jurisdicción contencioso administrativa el emplazamiento a la administración
recurrida: Art. 50.1","Deberá ser expreso y llevado a cabo por el tribunal en la persona del abogado del
estado","Se entiende efectuado por la reclamación del expediente por parte del Letrado de
la Administración de Justicia.",Se lleva a cabo por plazo de 20 días y se verifica ante los servicios jurídicos.,Se entiende efectuado por la remisión del expediente.
17,"6.- Habiéndose recibido el proceso a prueba, la práctica de las diligencias probatorias
puede ser delegada totalmente: Art. 60.5","Sí, en un juzgado de lo contencioso administrativo.","No, porque la práctica de la prueba no es delegable.","Podrá ser delegada únicamente por razón de la materia, conforme a la ley de la
jurisdicción.",Sólo podrá ser delegable cuando la reclamación no supere los 30.000 euros.
17,"7.- Según el artículo 54, una presentada la demanda por el actor, el Letrado de la
Administración de Justicia",Emplazará a la Administración demandada para contestar por veinte días,Emplazará a la Administración demandada para contestar por diez días.,"Requerirá a la Administración demandada para que remita el expediente
administración.","Requerirá a la Administración para que emplace a los interesados en el expediente
administrativo para que puedan personarse como codemandados por plazo de nueve
días"
17,8.- ¿En qué momento procesal se podrá solicitar la celebración de vista? Art 62.2,No se puede solicitar la celebración de vista en este procedimiento,Únicamente en el escrito de demanda,"Por escrito presentado en el plazo de cinco días desde que se notifique la diligencia
de ordenación declarando concluso el período de prueba.","Por escrito presentado en el plazo de diez días desde que se notifique la diligencia
de ordenación declarando concluso el período de prueba."
17,"9. En el presente proceso, frente al auto desestimando la alegación previa planteada
por la parte demandada: Art. 59.3","No será susceptible de recurso y dispondrá que se conteste la demanda en el plazo
de veinte días.","No será susceptible de recurso y dispondrá que se conteste la demanda en el plazo
que reste.",Será susceptible de recurso de súplica.,"No será susceptible de recurso de súplica, únicamente de casación.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
2"
17,10. Celebrada la vista o presentadas las conclusiones Art. 64.4,"El Juez o Tribunal declarará que el pleito ha quedado concluso para sentencia,
salvo que acuerde la práctica de prueba de oficio.","El LAJ declarará que el pleito ha quedado concluso para sentencia, salvo que el Juez
haga uso de su facultar de acordar la práctica de prueba de oficio.",El Juez o Tribunal declarará que el pleito ha quedado concluso para sentencia.,El LAJ declarará que el pleito ha quedado concluso para sentencia.
17,"11.- En el ámbito contencioso-administrativo, en el acto de emisión de la prueba
pericial, el juez otorgará, a petición de cualquiera de las partes, un plazo para que
aquellas puedan solicitar aclaraciones al dictamen emitido. Ese plazo no será superior
a: Art. 60.6",Tres días.,Cinco días.,Siete días.,Diez días.
17,55.3,Diez días.,Dos días.,Tres días.,"Cinco días.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
3"
18,"1.- En el supuesto de que Ramón no hubiera prestado fianza y se decretara el embargo de sus
bienes: APREMIO LEC Art. 621.1",Si se embargara metálico se depositará en la cuenta de consignaciones del Tribunal.,"Si el metálico fuera insuficiente, y se embargaran semovientes, se procederá, sin consultar con
el procesado, a su venta en pública subasta.","Si fuera necesario embargarle a Ramón la casa heredada de sus padres, se anotará este
embargo en el Registro de la Propiedad de Bienes Muebles.","Se suspenderá el embargo hasta la conclusión de la pieza de responsabilidad pecuniaria o bien
se dicte auto de conclusión de sumario."
18,"2.- Contra el auto denegatorio de la reforma del auto de procesamiento podrá interponer Ramón
recurso de apelación, dentro de los: PROCESAMIENTO Art. 384",3 días siguientes a la notificación del auto denegatorio de la reforma.,"5 días, siguientes a la notificación del auto denegatorio de la reforma.","10 días, siguientes a la notificación del auto denegatorio de la reforma.","15 días, siguientes a la notificación del auto denegatorio de la reforma."
18,"3.- Si el procesado Ramón en una declaración posterior a la indagatoria entra en contradicción con
ella o se retracta de la confesión que hizo en la indagatoria, ¿qué debe hacer el Juez?
PROCESAMIENTO Art. 405 NUEVA PURA",Interrogarle sobre el móvil de sus contradicciones o sobre la causa de la retractación.,No hacer nada y continuar con el procedimiento.,Ponerlo en conocimiento de la Audiencia.,Tiene que esperar a que el Fiscal o la acusación particular pidan una nueva indagatoria.
18,"4.- Si el Juez instructor deniega diligencias pedidas por el procesado, ¿qué recurso puede
interponer el procesado contra esta decisión? SUMARIO Art. 311",Recurso de queja.,Recurso de reforma.,Recurso de apelación.,No hay recurso.
18,5.- ¿Puede Ramón dictar por sí mismo su declaración? PROCESAMIENTO Art. 397 NUEVA PURA,Sí.,No.,Depende del Juzgado.,Depende de la Comunidad Autónoma.
